,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_est__alpha,param_fs__features,param_st__horizon,param_st__window_size,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
147,0.2277823289235433,0.0827620638696748,0.18801403045654297,0.06613217547382612,0,"['power', 'wind_speed', 'wind_direction', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.30294366202455,-111.40597651252334,-112.77496892177567,-112.82796303210785,1.183275383027894,179
148,0.22204860051472983,0.12083826611360439,0.17056838671366373,0.05809498116102026,0,"['power', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.46650622647381,-109.65024238094755,-114.32730220608481,-112.48135027116872,2.0325060629976095,174
149,0.28472137451171875,0.025908342061390952,0.1117233435312907,0.046690173846527086,0,"['power', 'wind_speed', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.9747858108145,-109.58420276135482,-113.23553375048877,-111.59817410755268,1.514250481113302,151
150,0.17394495010375977,0.03342617392408222,0.09626062711079915,0.002829473845607277,0,"['power', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.46305792425747,-112.736784741041,-113.50872461906056,-114.23618909478635,1.6058603886124478,241
151,0.19775096575419107,0.08062958311923403,0.12416998545328777,0.017359810858536242,0,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.41956516939379,-113.57531799710206,-112.64883328425898,-113.54790548358494,0.7231580909138572,203
152,0.16863751411437988,0.047743213497475415,0.08343172073364258,0.021107092297156422,0,"['power', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-119.83324480397366,-112.4941916836817,-113.46037042085008,-115.26260230283515,3.2559130816561352,254
153,0.1346579392751058,0.04880516168949897,0.08669352531433105,0.005853682575081486,0,"['power', 'wind_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-117.97617289103965,-112.12465082692066,-112.27412984375461,-114.12498452057163,2.723885079898375,235
154,0.14488299687703451,0.0357006230051814,0.10159627596537273,0.012656672390698627,0,"['power', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-118.49625890801738,-111.48365581451687,-112.50465330396571,-114.1615226755,3.0933328975383536,237
155,0.24926328659057617,0.13080833814787116,0.21036974589029947,0.05631970753516621,0,"['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.62676983183702,-110.8886903787695,-111.56204477560196,-113.02583499540283,2.561041494928373,186
156,0.2622344493865967,0.02488924547690643,0.12471898396809895,0.03522334426535238,0,"['power', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-120.21911980373359,-112.9859667311074,-113.32902377099627,-115.51137010194576,3.3318265735345967,256
157,0.24951688448588052,0.043534267790769514,0.11136237780253093,0.032132458682699885,0,"['power', 'wind_speed', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-118.10135506466352,-113.6047239953773,-112.02660213081387,-114.57756039695157,2.573643824100985,247
158,0.1813656489054362,0.05639594533633434,0.10552231470743816,0.027948768041930812,0,"['power', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-118.76005107583366,-112.01354280604211,-112.45486127561713,-114.40948505249764,3.0815860678608757,245
159,0.24824094772338867,0.049290820465356384,0.11579338709513347,0.01003942226621928,0,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.63088205269217,-113.3056487429517,-111.37650593992052,-113.77101224518815,2.1701827074429545,220
160,0.051529645919799805,0.020046062508257342,0.03989577293395996,0.015124439369620863,0.1,['power'],hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.6131125290651,-107.93509018074454,-114.69522453435755,-111.41447574805572,2.763385188231037,146
161,0.07081039746602376,0.01767673850608432,0.0552065372467041,0.021787780555567828,0.1,"['power', 'wind_speed']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-109.77206304237095,-107.55289062640297,-113.59637399684597,-110.30710922187329,2.4960807442676094,131
162,0.0787363052368164,0.02141357311418929,0.054310003916422524,0.009374868380020997,0.1,"['power', 'wind_direction']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.14801856008397,-111.63255898011091,-113.61374623083648,-113.4647745903438,1.4390409831688589,200
163,0.10187077522277832,0.022757639908196837,0.05915705362955729,0.016179580670258716,0.1,"['power', 'wind_speed', 'wind_direction']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.35414260213668,-110.98228026948279,-112.80186583661019,-112.37942956940988,1.0133350979645332,165
164,0.11386609077453613,0.01050926602446517,0.06683437029520671,0.025253247351318044,0.1,"['power', 'rotor_speed']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.57474183054975,-107.90860870324548,-114.51093885359624,-111.66476312913049,2.7711293463538422,154
165,0.1512280305226644,0.05837750446197703,0.10123268763224284,0.030206380046528765,0.1,"['power', 'wind_speed', 'rotor_speed']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.16621597619786,-107.56073178289574,-113.35244864161068,-110.6931321335681,2.388005064832528,136
166,0.11543750762939453,0.026665398655686533,0.0659960110982259,0.009178967060472,0.1,"['power', 'wind_direction', 'rotor_speed']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.31006111086003,-112.01543297223641,-113.57885345356735,-113.63478251222125,1.3456075920450887,213
167,0.12409337361653645,0.030218708339556817,0.07738669713338216,0.015038799949021478,0.1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.42111527431302,-113.03062669955789,-112.67187771288468,-113.04120656225187,0.30596642624612774,189
168,0.07903138796488444,0.028180699617792834,0.05667527516682943,0.01324824262629216,0.1,"['power', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-117.28106991132256,-112.22200986822959,-114.4034861179542,-114.63552196583544,2.0718594878243133,249
169,0.18442535400390625,0.13206982917931484,0.1845095952351888,0.06237818668046356,0.1,"['power', 'wind_speed', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.53482019991081,-112.06679632335751,-113.32893316286366,-113.643516562044,1.4331828072198463,216
170,0.2167034149169922,0.008490493072880691,0.11667132377624512,0.012210700264774435,0.1,"['power', 'wind_direction', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.58079417755576,-111.72845758117592,-113.24901630021316,-113.85275601964827,2.02643674919952,223
171,0.22546855608622232,0.04299763996751937,0.10421013832092285,0.02388045035751999,0.1,"['power', 'wind_speed', 'wind_direction', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.98314598146877,-111.24484131157712,-112.46942616372898,-112.89913781892496,1.5561104354965452,184
172,0.128464937210083,0.02711757807147034,0.06996440887451172,0.01529270584792786,0.1,"['power', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-117.7673526496723,-112.58035641716653,-114.24359757601658,-114.86376888095181,2.162512707416394,251
173,0.18511096636454263,0.052930848486308,0.10190987586975098,0.021586471819229833,0.1,"['power', 'wind_speed', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.85835194782389,-113.163361596675,-113.09220518441796,-114.03797290963894,1.2875301137575166,230
174,0.17321459452311197,0.03738557080729147,0.11572766304016113,0.05009712656181227,0.1,"['power', 'wind_direction', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.80226916412359,-112.17430558955009,-113.20167073619987,-114.05941516329119,1.9843228632708991,233
175,0.3145600159962972,0.14895767726493517,0.18942809104919434,0.03853934171677408,0.1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.01844204761827,-113.45678830784462,-112.3148971508927,-113.5967091687852,1.1081432331148862,209
176,0.12211124102274577,0.020812175680826456,0.05863110224405924,0.009707162995503768,0.1,"['power', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.41600596803553,-109.62387756537274,-114.47791143084902,-112.1725983214191,1.9891114689095344,162
177,0.18781558672587076,0.09504901948976777,0.097015380859375,0.04190692800275862,0.1,"['power', 'wind_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-110.54814736654873,-109.36931605306924,-113.45372229447486,-111.12372857136427,1.716403969293743,141
178,0.22442022959391275,0.034037844235256284,0.07649985949198405,0.028836743769098373,0.1,"['power', 'wind_direction', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.25366027544183,-112.29344606731642,-113.5405094868999,-114.02920527655272,1.653267839699683,227
179,0.1934941609700521,0.048470440953945544,0.0965726375579834,0.018466600746980484,0.1,"['power', 'wind_speed', 'wind_direction', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.30296315353294,-111.4059817889433,-112.7749605769382,-112.82796850647149,1.1832814928945072,180
180,0.12071887652079265,0.03951182465671413,0.07059192657470703,0.004256831690697993,0.1,"['power', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.46649827135593,-109.65023890833213,-114.32730196569798,-112.48134638179535,2.032506317296079,173
181,0.1493562857309977,0.04066520471671872,0.08252962430318196,0.01904098103904804,0.1,"['power', 'wind_speed', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.97479036720287,-109.5841714860619,-113.23552763425675,-111.59816316250719,1.5142625198927149,150
182,0.1369937260945638,0.06302729517570776,0.0805962085723877,0.0292097272280472,0.1,"['power', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.46304271769641,-112.73678330675035,-113.50872409076322,-114.23618337173666,1.6058538857405027,240
183,0.20353968938191733,0.04043286202180131,0.08689594268798828,0.014203570166554647,0.1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.41957849307644,-113.57532070436626,-112.64882582794432,-113.54790834179568,0.7231665684033446,204
184,0.167098601659139,0.0689346786775736,0.08395608266194661,0.03590333985546176,0.1,"['power', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-118.53556247934671,-112.61049658784934,-114.10864392038948,-115.08490099586186,2.515473429622313,253
185,0.25861771901448566,0.011648565981956852,0.10051075617472331,0.028022276640097335,0.1,"['power', 'wind_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.67976765307058,-112.42973514578088,-113.11447456295492,-114.07465912060212,1.86318005335196,234
186,0.1942141056060791,0.06843914148090677,0.0944994290669759,0.014473970344460341,0.1,"['power', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-117.81312809023345,-112.19603249569569,-113.1582113838955,-114.38912398994154,2.452794340113084,244
187,0.19566758473714194,0.04527633261315427,0.12464038530985515,0.02784320137829854,0.1,"['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.02513950162702,-111.44694953047812,-112.40217304718134,-113.2914206930955,1.9719747944306996,195
188,0.15550565719604492,0.07189483475457538,0.14968101183573404,0.07659838361934777,0.1,"['power', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-119.0941865849203,-113.04818886398596,-113.98303627142774,-115.37513724011133,2.657314551778813,255
189,0.34354662895202637,0.11325982745298362,0.1515816847483317,0.06594138099859015,0.1,"['power', 'wind_speed', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-117.02704537771204,-113.75327807789826,-112.89950164353814,-114.55994169971615,1.7789854727630237,246
190,0.1980134646097819,0.07520014100087838,0.1094218095143636,0.025560180863074586,0.1,"['power', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-118.07931909625556,-112.69820333923309,-113.11439682675041,-114.6306397540797,2.44449669783999,248
191,0.27471351623535156,0.04466441399853094,0.1251842180887858,0.014348495628047922,0.1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 0.1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.10330528317365,-113.76323392864845,-112.25017949130302,-114.03890623437503,1.585063827758606,231
192,0.04583859443664551,0.01602249720669873,0.03025364875793457,0.007394583782889455,1,['power'],hourly,6,"{'est__alpha': 1, 'fs__features': ['power'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.6131124594131,-107.93509017166345,-114.69522454250631,-111.41447572452762,2.763385193598271,145
193,0.14604361852010092,0.07082214877443145,0.0682370662689209,0.017223759405055217,1,"['power', 'wind_speed']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-109.77215037140701,-107.55274103314488,-113.59631909594412,-110.30707016683202,2.496105411895392,130
194,0.11573338508605957,0.012619163377707562,0.0771344502766927,0.026373239371961912,1,"['power', 'wind_direction']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.14800831915448,-111.63252873957875,-113.61374622329927,-113.46476109401083,1.4390498242857621,199
195,0.14191643397013345,0.03747476532833016,0.07577228546142578,0.01731025860745426,1,"['power', 'wind_speed', 'wind_direction']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.35431133094812,-110.98226708300976,-112.80180506837466,-112.37946116077751,1.013386816820273,166
196,0.07809074719746907,0.025280598157240763,0.0476987361907959,0.016356999535610636,1,"['power', 'rotor_speed']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.57467383171873,-107.90858605903988,-114.51093454165695,-111.66473147747185,2.771130658235402,153
197,0.14293837547302246,0.031035523685081556,0.0555269718170166,0.014039789596989845,1,"['power', 'wind_speed', 'rotor_speed']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.16622143888397,-107.5605515832244,-113.35240198479976,-110.69305833563605,2.38806689748055,135
198,0.10736266771952312,0.06231358834276472,0.07768026987711589,0.04149930362202481,1,"['power', 'wind_direction', 'rotor_speed']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.31001379698932,-112.0154112951572,-113.57884917688567,-113.6347580896774,1.3455967117891845,212
199,0.28198806444803876,0.19443924352829342,0.19435787200927734,0.0679838763382439,1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.42123630620448,-113.0306034232849,-112.67182545609379,-113.04122172852772,0.3060378156051742,190
200,0.13774720827738443,0.024837950959123983,0.08499948183695476,0.010696305832762694,1,"['power', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.64132715507232,-110.80457244603205,-114.66255606591824,-113.03615188900754,1.6321125839067108,187
201,0.17451032002766928,0.004901022618318641,0.09499931335449219,0.00581515557937732,1,"['power', 'wind_speed', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.77032758234994,-110.54188860849675,-113.58714299029997,-111.96645306038222,1.2509309772653243,159
202,0.1259769598642985,0.029359615895525014,0.10296765963236491,0.009821386183233843,1,"['power', 'wind_direction', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.54925819154457,-111.76065862640733,-113.4896202122429,-113.59984567673159,1.5486518666258984,210
203,0.15764212608337402,0.04534704635332168,0.09729290008544922,0.014467316217413323,1,"['power', 'wind_speed', 'wind_direction', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.80248061826826,-111.19054625606925,-112.71691806180529,-112.56998164538093,1.0713676651715502,176
204,0.09277868270874023,0.028559112758454696,0.06718659400939941,0.017060031191265004,1,"['power', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.44651448027872,-110.96797270594139,-114.49587357589289,-113.303453587371,1.651557303622327,197
205,0.1869820753733317,0.04019736642295091,0.08339770634969075,0.007807902760462483,1,"['power', 'wind_speed', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.71022044720516,-111.09346980372382,-113.35933508900222,-112.38767511331041,0.9527374566900709,168
206,0.1508344809214274,0.04878719253995666,0.09706497192382812,0.013394229380643989,1,"['power', 'wind_direction', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-115.7284403978159,-112.17456964818622,-113.44447978168705,-113.78249660922972,1.4704173688774824,221
207,0.19142468770345053,0.050494692416784163,0.10877060890197754,0.01787139521610819,1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'air_density'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.85993729672724,-113.32097438924751,-112.57753928747235,-113.25281699114903,0.5257504076536017,194
208,0.07306178410847981,0.02240030314243316,0.04511094093322754,0.007306853359553221,1,"['power', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.41600348111479,-109.62386727271276,-114.4779155019116,-112.1725954185797,1.9891173363290904,161
209,0.10587310791015625,0.03541813646974949,0.07576298713684082,0.015261478761949191,1,"['power', 'wind_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-110.54825486036869,-109.36908480618797,-113.45366091261678,-111.12366685972448,1.7164429729441957,140
210,0.11745500564575195,0.03460093148659042,0.07862695058186848,0.01824343472247536,1,"['power', 'wind_direction', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.25356048285937,-112.29342241602026,-113.5405093862647,-114.0291640950481,1.653231370260314,226
211,0.15950377782185873,0.0301696212893369,0.09157911936442058,0.011547770692985841,1,"['power', 'wind_speed', 'wind_direction', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.3031386034111,-111.40602928101008,-112.77488551310559,-112.82801779917558,1.1833364938041349,181
212,0.12198368708292644,0.035659015447277814,0.07013527552286784,0.02981876687138072,1,"['power', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-113.46642671970899,-109.65020766649816,-114.32729980430875,-112.48131139683863,2.032508608576748,172
213,0.2137293020884196,0.09054536109004943,0.08632604281107585,0.012961179576001607,1,"['power', 'wind_speed', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-111.97483143356855,-109.58389021120131,-113.23547262353175,-111.59806475610054,1.5143707990334836,149
214,0.20991857846577963,0.04896785743462372,0.10640756289164226,0.02282619661124156,1,"['power', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.46290600575665,-112.73677040120428,-113.50871933873732,-114.23613191523275,1.6057954266159395,239
215,0.21489469210306802,0.07738207902925959,0.11829733848571777,0.02161782741990012,1,"['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'rotor_speed', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.41969845024362,-113.57534507987076,-112.64875875989836,-113.54793409667091,0.7232428675578841,205
216,0.1269529660542806,0.01892695102843555,0.06594069798787434,0.015032349860820303,1,"['power', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.72783268701771,-111.61230377869505,-114.43608618525762,-113.59207421699013,1.4049667247738462,208
217,0.16072932879130045,0.052268682419733946,0.0969693660736084,0.020732309011848218,1,"['power', 'wind_speed', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-112.82073635410832,-111.40165459120311,-113.45135373614971,-112.55791489382038,0.8571748114939838,175
218,0.15160703659057617,0.042782383869698425,0.09700894355773926,0.031061628927547578,1,"['power', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-116.6997297870659,-112.3322416476516,-113.43483522423594,-114.15560221965114,1.854430183504906,236
219,0.2050483226776123,0.05596740647010692,0.10668365160624187,0.016534287201602955,1,"['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity']",hourly,6,"{'est__alpha': 1, 'fs__features': ['power', 'wind_speed', 'wind_direction', 'air_density', 'relative_humidity'], 'st__horizon': 'hourly', 'st__window_size': 6}",-114.7899409951634,-111.51271428980526,-112.70112762646141,-113.00126097047671,1.3546497056977491,185
